id;genero;nom_candidato
2353;masculino  ;Martins                
2354;feminino;Silva                  
2355;masculino  ;Araujo                 
2356;feminino;Gomes                  
2357;masculino  ;Goncalves              
2358;masculino  ;Santos                 
2359;masculino  ;Cunha                  
2360;feminino;Martins                
2361;masculino  ;Cardoso                
2362;feminino;Barbosa                
2363;feminino;Cardoso                
2364;masculino  ;Carvalho               
2365;masculino  ;Oliveira               
2366;masculino  ;Pinto                  
2367;masculino  ;Araujo                 
2368;masculino  ;Azevedo                
2369;masculino  ;Cardoso                
2370;feminino;Almeida                
2371;masculino  ;Barros                 
2372;masculino  ;Ferreira               
2373;masculino  ;Cunha                  
2374;masculino  ;Rodrigues              
2375;masculino  ;Rocha                  
2376;feminino;Azevedo                
2377;masculino  ;Souza                  
2378;feminino;Alves                  
2379;feminino;Sousa                  
2380;masculino  ;Castro                 
2381;masculino  ;Silva                  
2382;masculino  ;Cardoso                
2383;feminino;Souza                  
2384;feminino;Alves                  
2385;feminino;Pinto                  
2386;masculino  ;Oliveira               
2387;masculino  ;Oliveira               
2388;feminino;Barbosa                
2389;masculino  ;Castro                 
2390;masculino  ;Pereira                
2391;feminino;Dias                   
2392;masculino  ;Martins                
2393;masculino  ;Cavalcanti             
2394;feminino;Azevedo                
2395;masculino  ;Goncalves              
2396;masculino  ;Castro                 
2397;masculino  ;Oliveira               
2398;feminino;Ferreira               
2399;feminino;Melo                   
2400;masculino  ;Costa                  
2401;masculino  ;Cardoso                
2402;masculino  ;Martins                
2403;masculino  ;Silva                  
2404;feminino;Almeida                
2405;feminino;Sousa                  
2406;feminino;Almeida                
2407;feminino;Barros                 
2408;feminino;Almeida                
2409;masculino  ;Cunha                  
2410;masculino  ;Gomes                  
2411;feminino;Ferreira               
2412;masculino  ;Lima                   
2413;feminino;Santos                 
2414;masculino  ;Araujo                 
2415;feminino;Fernandes              
2416;masculino  ;Gomes                  
2417;feminino;Correia                
2418;feminino;Rocha                  
2419;masculino  ;Carvalho               
2420;feminino;Rocha                  
2421;feminino;Correia                
2422;masculino  ;Dias                   
2423;masculino  ;Oliveira               
2424;feminino;Ferreira               
2425;masculino  ;Goncalves              
2426;masculino  ;Alves                  
2427;feminino;Azevedo                
2428;masculino  ;Ribeiro                
2429;masculino  ;Sousa                  
2430;masculino  ;Barbosa                
2431;feminino;Rodrigues              
2432;feminino;Cunha                  
2433;feminino;Cunha                  
2434;feminino;Lima                   
2435;feminino;Martins                
2436;masculino  ;Almeida                
2437;masculino  ;Dias                   
2438;masculino  ;Silva                  
2439;feminino;Oliveira               
2440;feminino;Castro                 
2441;feminino;Castro                 
2442;masculino  ;Alves                  
2443;feminino;Araujo                 
2444;masculino  ;Barros                 
2445;masculino  ;Pinto                  
2446;feminino;Cunha                  
2447;feminino;Pereira                
2448;masculino  ;Fernandes              
2449;feminino;Goncalves              
2450;feminino;Almeida                
2451;feminino;Alves                  
2452;feminino;Ferreira               
2453;masculino  ;Silva                  
2454;masculino  ;Araujo                 
2455;masculino  ;Barros                 
2456;masculino  ;Santos                 
2457;masculino  ;Cardoso                
2458;masculino  ;Costa                  
2459;feminino;Almeida                
2460;masculino  ;Correia                
2461;masculino  ;Pereira                
2462;feminino;Alves                  
2463;masculino  ;Barbosa                
2464;feminino;Souza                  
2465;feminino;Goncalves              
2466;feminino;Gomes                  
2467;masculino  ;Oliveira               
2468;feminino;Almeida                
2469;masculino  ;Melo                   
2470;masculino  ;Goncalves              
2471;masculino  ;Santos                 
2472;masculino  ;Barros                 
2473;feminino;Oliveira               
2474;feminino;Ribeiro                
2475;feminino;Alves                  
2476;feminino;Cardoso                
2477;masculino  ;Silva                  
2478;masculino  ;Cavalcanti             
2479;feminino;Barbosa                
2480;masculino  ;Ribeiro                
2481;masculino  ;Barros                 
2482;feminino;Rocha                  
2483;masculino  ;Gomes                  
2484;feminino;Souza                  
2485;feminino;Alves                  
2486;feminino;Souza                  
2487;masculino  ;Cunha                  
2488;masculino  ;Pereira                
2489;feminino;Fernandes              
2490;masculino  ;Cunha                  
2491;masculino  ;Ribeiro                
2492;feminino;Lima                   
2493;feminino;Alves                  
2494;feminino;Oliveira               
2495;masculino  ;Dias                   
2496;feminino;Fernandes              
2497;feminino;Almeida                
2498;feminino;Pereira                
2499;masculino  ;Pinto                  
2500;masculino  ;Costa                  
2501;masculino  ;Correia                
2502;feminino;Cunha                  
