id;genero;nom_candidato
2566;feminino;Ribeiro                
2567;masculino  ;Rocha                  
2568;feminino;Cunha                  
2569;feminino;Souza                  
2570;masculino  ;Carvalho               
2571;feminino;Gomes                  
2572;masculino  ;Alves                  
2573;masculino  ;Alves                  
2574;feminino;Melo                   
2575;masculino  ;Barros                 
2576;masculino  ;Castro                 
2577;masculino  ;Araujo                 
2578;feminino;Pereira                
2579;masculino  ;Oliveira               
2580;masculino  ;Dias                   
2581;feminino;Dias                   
2582;feminino;Rocha                  
2583;masculino  ;Pereira                
2584;masculino  ;Pinto                  
2585;feminino;Goncalves              
2586;masculino  ;Pinto                  
2587;feminino;Rodrigues              
2588;feminino;Souza                  
2589;masculino  ;Costa                  
2590;feminino;Pereira                
2591;feminino;Ribeiro                
2592;feminino;Cardoso                
2593;masculino  ;Castro                 
2594;feminino;Rocha                  
2595;masculino  ;Silva                  
2596;feminino;Araujo                 
2597;masculino  ;Pereira                
2598;feminino;Fernandes              
2599;feminino;Ribeiro                
2600;feminino;Costa                  
2601;feminino;Carvalho               
2602;masculino  ;Araujo                 
2603;masculino  ;Barbosa                
2604;feminino;Silva                  
2605;feminino;Melo                   
2606;feminino;Lima                   
2607;masculino  ;Gomes                  
2608;feminino;Ferreira               
2609;feminino;Araujo                 
2610;feminino;Souza                  
2611;feminino;Pereira                
2612;feminino;Cunha                  
2613;feminino;Gomes                  
2614;feminino;Correia                
2615;masculino  ;Costa                  
2616;masculino  ;Silva                  
2617;masculino  ;Silva                  
2618;masculino  ;Costa                  
2619;masculino  ;Costa                  
2620;feminino;Cardoso                
2621;feminino;Lima                   
2622;masculino  ;Cardoso                
2623;feminino;Alves                  
2624;masculino  ;Souza                  
2625;masculino  ;Rodrigues              
2626;feminino;Rodrigues              
2627;masculino  ;Melo                   
2628;feminino;Rocha                  
2629;feminino;Araujo                 
2630;feminino;Correia                
2631;masculino  ;Carvalho               
2632;feminino;Cunha                  
2633;masculino  ;Almeida                
2634;masculino  ;Rocha                  
2635;masculino  ;Ribeiro                
2636;masculino  ;Souza                  
2637;masculino  ;Fernandes              
2638;feminino;Correia                
2639;feminino;Souza                  
2640;masculino  ;Silva                  
2641;masculino  ;Castro                 
2642;feminino;Gomes                  
2643;feminino;Dias                   
2644;masculino  ;Ribeiro                
2645;masculino  ;Pinto                  
2646;masculino  ;Sousa                  
2647;masculino  ;Pereira                
2648;feminino;Dias                   
2649;feminino;Araujo                 
2650;feminino;Ribeiro                
2651;feminino;Fernandes              
2652;masculino  ;Rodrigues              
2653;masculino  ;Pinto                  
2654;feminino;Gomes                  
2655;feminino;Santos                 
2656;feminino;Azevedo                
2657;masculino  ;Martins                
2658;feminino;Correia                
2659;masculino  ;Goncalves              
2660;masculino  ;Carvalho               
2661;masculino  ;Azevedo                
2662;masculino  ;Castro                 
2663;feminino;Carvalho               
2664;feminino;Oliveira               
2665;masculino  ;Barbosa                
2666;masculino  ;Lima                   
2667;feminino;Almeida                
2668;feminino;Azevedo                
2669;masculino  ;Santos                 
2670;masculino  ;Castro                 
2671;feminino;Melo                   
2672;masculino  ;Oliveira               
2673;masculino  ;Dias                   
2674;feminino;Cardoso                
2675;masculino  ;Almeida                
2676;feminino;Alves                  
2677;masculino  ;Sousa                  
2678;masculino  ;Ribeiro                
2679;feminino;Gomes                  
2680;masculino  ;Martins                
2681;feminino;Rodrigues              
2682;masculino  ;Almeida                
2683;masculino  ;Pinto                  
2684;feminino;Cavalcanti             
2685;feminino;Dias                   
2686;masculino  ;Barros                 
2687;masculino  ;Dias                   
2688;masculino  ;Goncalves              
2689;masculino  ;Cunha                  
2690;masculino  ;Costa                  
2691;feminino;Ferreira               
2692;masculino  ;Pereira                
2693;feminino;Dias                   
2694;feminino;Azevedo                
2695;masculino  ;Lima                   
2696;masculino  ;Barros                 
2697;masculino  ;Oliveira               
2698;masculino  ;Silva                  
2699;masculino  ;Pereira                
2700;masculino  ;Cardoso                
2701;feminino;Araujo                 
2702;feminino;Cardoso                
2703;masculino  ;Cunha                  
2704;masculino  ;Sousa                  
2705;feminino;Gomes                  
2706;feminino;Azevedo                
2707;masculino  ;Cavalcanti             
2708;feminino;Cardoso                
2709;feminino;Ribeiro                
2710;masculino  ;Santos                 
2711;masculino  ;Santos                 
2712;masculino  ;Oliveira               
2713;masculino  ;Cunha                  
2714;masculino  ;Cardoso                
